Geography,state,federal_public_employment_yoy_percent_change,leisure_and_hospitality_employment_yoy_percent_change,manufacturing_employment_yoy_percent_change,private_employment_yoy_percent_change,public_employment_yoy_percent_change,retail_trade_employment_yoy_percent_change,state_and_local_public_education_employment_yoy_percent_change,state_and_local_public_employment_yoy_percent_change,total_employment_yoy_percent_change,unemployment_rate_raw
2022-08-01,Connecticut,1.09890109890109,4.80225988700566,4.76501305483029,2.60472418468565,0.984780662488804,0.534759358288757,2.32804232804233,0.974658869395698,2.3819782113621,4.1
2022-09-01,Connecticut,0.549450549450557,5.59490084985836,4.36197916666668,3.09079201545396,0.710479573712266,0.716417910447754,1.93277310924371,0.72463768115942,2.76049048000493,4.0
2022-10-01,Connecticut,2.20994475138121,5.77871740662438,4.68445022771634,2.46764329398379,0.133096716947641,1.38721351025331,1.05777054515865,-0.0482392667631562,2.14513361117921,4.3
2022-11-01,Connecticut,0.549450549450557,6.27644569816642,3.08483290488433,2.16928966397279,1.15197164377493,0.908540278619019,1.28514056224899,1.20481927710843,2.02896779319196,4.2
2022-12-01,Connecticut,1.09890109890109,6.38148667601683,3.06905370843989,2.17653314427508,0.621393697292489,0.24154589371981,1.28514056224899,0.579430226943486,1.96234258466806,4.2
2017-07-01,Delaware,3.57142857142857,2.21774193548387,0.383141762452099,0.489690721649479,-0.151975683890569,-1.2962962962963,1.98019801980199,-0.498338870431877,0.396650506831206,4.5
2017-08-01,Delaware,1.7857142857143,2.02020202020202,-0.763358778625951,0.59247810407007,0.153139356814714,-1.29151291512916,2.43902439024389,1.1901888371191e-14,0.529217199558981,4.4
2017-09-01,Delaware,1.7857142857143,1.40280561122245,0.0,0.746845222765897,1.68195718654433,-1.29390018484289,4.53172205438069,1.67224080267557,0.881639850121225,4.4
2017-10-01,Delaware,3.57142857142857,2.01207243460765,0.383141762452099,0.74858027878163,-0.455235204855859,-0.927643784786642,0.568181818181806,-0.829187396351587,0.573571586146033,4.3
2017-11-01,Delaware,0.0,2.2,1.90839694656489,1.03172556100077,-1.05740181268883,0.560747663551397,0.279329608938551,-1.15702479338843,0.727032385988106,4.3
2017-12-01,Delaware,0.0,1.60642570281125,2.29007633587787,1.08135942327499,-0.151975683890569,0.561797752808997,1.1331444759207,-0.166389351081521,0.902686041391463,4.2
2018-01-01,Delaware,0.0,1.99203187250996,1.90114068441065,0.795483705414427,-1.2012012012012,-0.372439478584735,-0.591715976331348,-1.31362889983579,0.504054350208199,4.2
2018-02-01,Delaware,0.0,2.58449304174951,2.28136882129277,1.07664701358626,0.304414003044144,-0.186567164179107,2.35294117647058,0.333333333333338,0.965335673541022,4.1
2018-03-01,Delaware,0.0,1.98412698412698,3.05343511450382,1.20574653668548,-0.753012048192771,0.18691588785047,0.0,-0.823723228995058,0.920648838228845,4.0
2018-04-01,Delaware,0.0,3.82293762575452,3.44827586206896,1.46379044684131,-0.302114803625382,-0.373134328358214,0.842696629213475,-0.330578512396699,1.2071992976295,3.9
2018-05-01,Delaware,0.0,5.25252525252526,3.05343511450382,2.13862406596237,0.301659125188541,0.187265917602999,1.41242937853107,0.330033003300335,1.8705985915493,3.8
2018-06-01,Delaware,-1.75438596491229,3.39321357285428,3.81679389312977,1.51320851500386,-0.301204819277113,-0.187265917602999,0.311526479750783,-0.164744645799014,1.24917817225509,3.7
2018-07-01,Delaware,-3.44827586206897,2.36686390532544,3.05343511450382,1.30802769941011,0.608828006088267,-0.187617260787982,1.29449838187703,1.00166944908178,1.2071992976295,3.7
2018-08-01,Delaware,0.0,2.77227722772277,4.23076923076924,1.04993597951345,1.07033639143729,-0.934579439252336,1.70068027210884,1.17252931323281,1.05286246983988,3.6
2018-09-01,Delaware,-1.75438596491229,1.97628458498024,3.83141762452107,0.971370143149287,0.300751879699252,-1.12359550561798,-0.289017341040467,0.493421052631586,0.873934891850557,3.6
2018-10-01,Delaware,-3.44827586206897,2.76134122287968,3.4351145038168,1.66538560081988,0.914634146341476,-0.936329588014981,2.25988700564973,1.33779264214048,1.55735906997149,3.5
2018-11-01,Delaware,0.0,1.36986301369862,1.49812734082398,1.1743681388818,1.06870229007634,-1.85873605947955,1.94986072423399,1.17056856187291,1.15923009623797,3.6
2018-12-01,Delaware,0.0,3.16205533596838,1.86567164179104,1.19714722363729,1.36986301369862,-1.86219739292365,2.24089635854341,1.49999999999999,1.22190704778529,3.6
2019-01-01,Delaware,-1.75438596491229,2.14843749999999,1.86567164179104,1.4765784114053,1.06382978723405,-1.49532710280373,2.08333333333332,1.33111480865225,1.41735717400785,3.6
2019-02-01,Delaware,0.0,1.35658914728681,1.85873605947955,1.19198579761603,1.06221547799695,-1.30841121495328,2.01149425287357,1.1627906976744,1.17340286831813,3.6
2019-03-01,Delaware,0.0,3.11284046692607,1.48148148148148,1.54626108998733,1.06221547799695,-1.30597014925374,1.95530726256984,1.1627906976744,1.47697654213727,3.6
2019-04-01,Delaware,0.0,2.90697674418605,1.48148148148148,1.26550240445457,0.757575757575758,-2.05992509363296,2.50696378830083,0.829187396351575,1.19279982650184,3.6
2019-05-01,Delaware,0.0,2.11132437619962,1.48148148148148,0.933400605449053,-0.451127819548868,-2.80373831775701,-0.557103064066841,-0.493421052631574,0.734499891985317,3.7
2019-06-01,Delaware,1.7857142857143,2.8957528957529,0.0,0.985346134411313,0.755287009063444,-3.18949343339586,3.41614906832296,0.660066006600658,0.952380952380947,3.7
2019-07-01,Delaware,3.57142857142857,2.89017341040462,1.11111111111111,1.24050632911392,1.36157337367626,-2.81954887218045,2.87539936102237,1.15702479338845,1.25786163522012,3.8
2019-08-01,Delaware,1.75438596491227,2.11946050096339,0.738007380073798,1.44450076026356,1.66414523449321,-2.64150943396226,4.01337792642141,1.65562913907287,1.4760147601476,3.8
2019-09-01,Delaware,3.57142857142857,2.71317829457364,0.369003690036892,1.24050632911392,0.599700149925025,-2.27272727272726,1.73913043478261,0.327332242225852,1.14793155728828,3.8
2019-10-01,Delaware,1.7857142857143,1.34357005758157,0.369003690036892,0.655241935483862,1.51057401812689,-3.02457466918715,2.20994475138121,1.48514851485148,0.777537796976247,3.8
2019-11-01,Delaware,1.75438596491227,2.70270270270271,0.738007380073798,1.03456977037597,1.96374622356495,-2.84090909090909,2.73224043715847,1.98347107438017,1.16756756756756,3.7
2019-12-01,Delaware,0.0,2.49042145593869,0.0,0.880946388119809,0.900900900900914,-2.65654648956358,1.64383561643836,0.985221674876861,0.883811166199617,3.7
2020-01-01,Delaware,3.57142857142857,1.33843212237094,0.0,0.652282990466625,1.35338345864663,-2.84629981024668,1.45772594752187,1.14942528735634,0.752526338421845,3.7
2020-02-01,Delaware,1.75438596491227,1.52963671128108,-1.45985401459854,0.601503759398491,1.65165165165166,-2.84090909090909,2.53521126760565,1.64203612479477,0.751718213058419,3.7
2020-03-01,Delaware,1.75438596491227,-4.15094339622642,-1.45985401459854,-0.798801797304055,1.35135135135136,-3.40264650283553,2.73972602739726,1.31362889983582,-0.492294520547948,5.0
2020-04-01,Delaware,1.75438596491227,-51.0357815442561,-12.4087591240876,-15.7710572356911,-3.90977443609023,-21.6061185468451,-4.61956521739129,-4.4407894736842,-14.0805829404201,13.1
2020-05-01,Delaware,1.75438596491227,-50.187969924812,-9.85401459854014,-14.2214446388403,-4.22960725075529,-21.3461538461539,-5.0420168067227,-4.79338842975206,-12.8029165773107,13.3
2020-06-01,Delaware,1.75438596491227,-33.5834896810507,-7.35294117647059,-9.15686765073804,-4.19790104947527,-11.046511627907,-4.8048048048048,-4.75409836065574,-8.44768439108061,12.7
2020-07-01,Delaware,1.72413793103449,-28.4644194756554,-6.95970695970697,-7.85196299074768,-3.73134328358209,-8.70406189555126,-4.34782608695653,-4.2483660130719,-7.26065538659241,7.7
2020-08-01,Delaware,17.2413793103448,-25.8490566037736,-7.6923076923077,-6.9198101423932,-1.04166666666667,-7.36434108527133,-1.92926045016078,-2.76872964169382,-6.07486631016042,7.5
2020-09-01,Delaware,15.5172413793104,-20.7547169811321,-7.72058823529411,-5.60140035008752,-1.63934426229507,-5.4263565891473,-5.12820512820514,-3.2626427406199,-5.03211991434689,7.6
2020-10-01,Delaware,8.7719298245614,-19.1287878787879,-7.72058823529411,-4.85728592889333,-2.52976190476191,-3.50877192982456,-5.40540540540541,-3.57723577235773,-4.52207458208316,5.3
2020-11-01,Delaware,3.44827586206897,-18.796992481203,-8.42490842490843,-4.995004995005,-3.25925925925926,-3.7037037037037,-5.58510638297873,-3.88978930307943,-4.74460354776661,5.4
2020-12-01,Delaware,3.50877192982456,-19.2523364485981,-8.42490842490843,-5.18962075848304,-2.67857142857142,-3.7037037037037,-4.85175202156335,-3.25203252032519,-4.82905982905983,5.6
2021-01-01,Delaware,0.0,-18.4905660377358,-8.7912087912088,-5.23429710867398,-3.26409495548962,-3.125,-5.74712643678161,-3.57142857142858,-4.95091762697397,5.7
2021-02-01,Delaware,1.72413793103449,-18.0790960451977,-8.51851851851852,-5.13203786746387,-3.10192023633679,-3.11890838206627,-5.76923076923079,-3.55411954765753,-4.839053506715,5.7
2021-03-01,Delaware,1.72413793103449,-13.7795275590551,-8.51851851851852,-3.8751887267237,-2.81481481481482,-2.73972602739726,-5.33333333333333,-3.24149108589953,-3.72123037212303,5.8
2021-04-01,Delaware,1.72413793103449,68.8461538461538,2.50000000000001,13.6795252225519,3.28638497652582,21.4634146341463,2.84900284900285,3.44234079173838,12.0229483661761,5.8
2021-05-01,Delaware,0.0,66.7924528301887,-1.21457489878543,11.3636363636364,3.47003154574132,22.0048899755501,3.83480825958703,3.81944444444444,10.1328086571569,5.7
2021-06-01,Delaware,1.72413793103449,25.4237288135593,-3.17460317460318,5.370421371523,3.59937402190924,8.71459694989107,5.36277602523659,3.78657487091222,5.10538641686183,5.7
2021-07-01,Delaware,-1.6949152542373,20.1570680628272,-2.75590551181102,4.36906377204885,2.7906976744186,5.72033898305084,6.49350649350648,3.24232081911263,4.13394919168591,5.5
2021-08-01,Delaware,-13.2352941176471,16.5394402035623,-1.58730158730158,3.11325818572194,0.150375939849616,4.39330543933055,4.26229508196722,1.67504187604689,2.66454110680938,5.3
2021-09-01,Delaware,-11.9402985074627,8.80952380952382,-0.398406374501998,1.45695364238411,0.151515151515143,1.84426229508198,3.9039039039039,1.5177065767285,1.26268320180384,5.0
2021-10-01,Delaware,-6.45161290322581,7.96252927400468,-1.19521912350598,1.65789473684211,0.152671755725182,1.81818181818182,2.28571428571428,0.843170320404722,1.43658810325476,4.9
2021-11-01,Delaware,-3.33333333333334,8.5648148148148,0.0,1.60357518401683,0.612557427258814,2.22672064777328,2.25352112676056,1.01180438448568,1.4583800762845,4.8
2021-12-01,Delaware,-3.38983050847458,9.49074074074073,0.400000000000006,1.92105263157895,0.764525993883792,3.03643724696356,3.39943342776205,1.17647058823529,1.75123484508307,4.8
2022-01-01,Delaware,3.44827586206897,8.10185185185185,0.803212851405634,1.94634402945819,0.920245398772997,3.62903225806451,4.26829268292685,0.673400673400659,1.7961383026493,4.8
2022-02-01,Delaware,0.0,7.58620689655172,2.83400809716599,2.23214285714286,0.914634146341476,3.62173038229376,5.24781341107873,1.00502512562816,2.03853046594983,4.6
2022-03-01,Delaware,0.0,8.675799086758,4.45344129554656,2.04188481675393,0.914634146341476,3.62173038229376,3.38028169014085,1.00502512562816,1.87667560321715,4.5
2022-04-01,Delaware,0.0,9.56719817767654,6.5040650406504,2.00991908117985,0.303030303030307,3.4136546184739,1.10803324099723,0.332778702163066,1.75907370296147,4.5
2022-05-01,Delaware,1.72413793103449,10.8597285067873,8.19672131147541,2.59026687598117,1.6768292682927,1.80360721442885,3.4090909090909,1.6722408026756,2.45645377400625,4.5
2022-06-01,Delaware,0.0,14.4144144144144,8.19672131147541,3.16257187663355,0.15105740181268,1.40280561122245,0.299401197604795,0.165837479270306,2.71836007130125,4.5
2022-07-01,Delaware,3.44827586206897,14.161220043573,6.47773279352227,3.1201248049922,-1.05580693815988,1.80360721442885,-0.914634146341455,-1.48760330578513,2.50609891328454,4.4
2022-08-01,Delaware,1.69491525423728,14.8471615720524,6.04838709677419,3.48776678813119,-0.150150150150142,2.40480961923848,-1.1172055593712301e-14,-0.329489291598016,2.95031055900621,4.5
2022-09-01,Delaware,1.69491525423728,12.253829321663,4.8,3.39425587467363,0.907715582450845,2.61569416498993,4.91329479768787,0.830564784053168,3.02827877978178,4.3
2022-10-01,Delaware,5.17241379310345,12.5813449023861,5.24193548387097,2.71809474501683,1.6768292682927,1.19047619047619,3.91061452513968,1.33779264214048,2.56693958840452,4.3
2022-11-01,Delaware,3.44827586206897,8.10234541577826,5.2,2.58732212160414,1.21765601217656,0.792079207920789,4.13223140495868,1.00166944908179,2.38832375055286,4.4
2022-12-01,Delaware,7.01754385964911,7.39957716701903,3.58565737051792,1.96230312419312,0.758725341426404,0.0,4.13223140495868,0.166112956810634,1.78729037952339,4.4
2017-07-01,District of Columbia,-0.69860279441118,2.8263795423957,8.33333333333334,1.38085463705915,-0.455486542443062,1.7391304347826,4.13223140495868,0.729927007299298,0.810393619758177,6.1
2017-08-01,District of Columbia,-0.847457627118638,3.50404312668463,8.33333333333334,1.45468108914583,-0.4151100041511,2.18340611353712,4.13223140495868,1.73697270471461,0.87504825633766,6.1
2017-09-01,District of Columbia,-1.19521912350598,2.13903743315509,8.33333333333334,1.32240640715217,-0.704225352112683,2.63157894736841,4.13223140495868,1.72413793103445,0.693819863805742,6.0
2017-10-01,District of Columbia,-1.19521912350598,5.20000000000001,8.33333333333334,1.84049079754601,-0.992966487381042,2.19298245614035,4.13223140495868,6.94907321036773e-14,0.962031811185223,6.0
2017-11-01,District of Columbia,-1.68818272095333,5.62248995983936,8.33333333333334,1.82122282103697,-1.44389438943894,1.31004366812227,4.13223140495868,-0.243902439024376,0.807174887892371,5.9
2017-12-01,District of Columbia,-2.03171456888009,6.00801068090788,0.0,1.87210379981465,-1.48514851485148,1.7467248908297,4.13223140495868,1.23152709359613,0.831308351451592,5.9
2018-01-01,District of Columbia,-1.98511166253102,5.03311258278145,16.6666666666667,2.13120830244626,-1.19735755573905,0.869565217391301,4.13223140495868,2.70270270270276,1.10002558199028,5.9
2018-02-01,District of Columbia,-1.89243027888447,5.71049136786188,8.33333333333334,2.31524356362289,-1.1166253101737,-0.431034482758612,4.13223140495868,2.68292682926828,1.25367788154023,5.9
2018-03-01,District of Columbia,-1.69660678642715,5.50458715596331,8.33333333333334,2.23329641934294,-1.68863261943988,-0.854700854700852,4.13223140495868,-1.65094339622646,1.01962783583992,5.8
2018-04-01,District of Columbia,-1.25250501002004,4.42708333333334,0.0,2.23000368595651,-0.70598006644519,-0.858369098712443,4.13223140495868,1.94174757281549,1.32754659177942,5.8
2018-05-01,District of Columbia,-1.64835164835164,3.64109232769831,0.0,2.15588723051408,-0.912484446287843,-1.28755364806867,4.13223140495868,2.68948655256722,1.21204388874713,5.7
2018-06-01,District of Columbia,-1.55310621242485,4.99342969776611,7.69230769230768,2.13588657705764,-0.955943474646709,-2.56410256410255,4.13223140495868,1.95121951219515,1.1866785759857,5.6
2018-07-01,District of Columbia,-1.30653266331658,4.4502617801047,7.69230769230768,2.02466408982146,-0.998336106489187,-1.7094017094017,4.13223140495868,0.483091787439586,1.09735868316957,5.4
2018-08-01,District of Columbia,-1.65912518853696,3.38541666666668,7.69230769230768,1.91176470588235,-0.666944560233428,-2.56410256410255,4.13223140495868,4.14634146341468,1.1225921673683,5.4
2018-09-01,District of Columbia,-1.41129032258065,4.18848167539266,0.0,2.02205882352941,-0.792657488527316,-2.56410256410255,4.13223140495868,2.17917675544803,1.16115860660966,5.4
2018-10-01,District of Columbia,-1.61290322580646,0.380228136882126,7.69230769230768,1.56991602774736,-0.585039699122443,-1.28755364806867,4.13223140495868,4.40097799511005,0.914750349383805,5.5
2018-11-01,District of Columbia,-1.51515151515152,1.26742712294043,7.69230769230768,1.56962949443329,-0.502302218501472,-1.29310344827587,4.13223140495868,4.40097799510998,0.940518556176931,5.7
2018-12-01,District of Columbia,-1.41628730399594,1.51133501259444,8.33333333333334,1.32823871906841,-0.460636515912907,-1.7167381974249,4.13223140495868,4.13625304136243,0.786402841197368,5.8
2019-01-01,District of Columbia,-1.36708860759493,3.15258511979823,0.0,1.08873162765378,-0.87755954868367,-1.29310344827587,4.13223140495868,1.43540669856451,0.493421052631576,5.9
2019-02-01,District of Columbia,-0.558375634517764,3.64321608040202,0.0,1.08616944243302,-0.167294019238815,-0.865800865800878,4.13223140495868,1.66270783847978,0.707517372078335,5.9
2019-03-01,District of Columbia,-0.659898477157366,3.6024844720497,0.0,1.0832280194981,-0.167574361122739,-1.29310344827587,4.13223140495868,2.15827338129505,0.706535452939695,5.8
2019-04-01,District of Columbia,-0.76103500761035,2.99251870324188,7.69230769230768,0.811249323958897,-0.37641154328733,-0.432900432900439,4.13223140495868,1.42857142857142,0.453514739229028,5.6
2019-05-01,District of Columbia,-0.863382427628246,3.26223337515683,0.0,0.937950937950946,-0.502302218501472,0.434782608695658,4.13223140495868,1.19047619047619,0.504222866506996,5.4
2019-06-01,District of Columbia,-0.661577608142499,1.87734668335419,-7.14285714285713,0.901388137732107,-0.251783466219061,1.75438596491227,4.13223140495868,1.67464114832533,0.554854981084486,5.3
2019-07-01,District of Columbia,-0.509164969450102,1.37844611528823,-7.14285714285713,0.829875518672203,-0.126050420168072,0.434782608695658,4.13223140495868,1.68269230769228,0.542723715764239,5.1
2019-08-01,District of Columbia,-0.255623721881391,1.25944584382872,-7.14285714285713,0.721500721500722,-0.0839278220730244,1.31578947368421,4.13223140495868,0.702576112412138,0.479374290399893,5.1
2019-09-01,District of Columbia,-0.204498977505115,1.3819095477387,0.0,0.774774774774767,0.0841042893187505,2.19298245614035,4.13223140495868,1.42180094786728,0.567608476286579,5.0
2019-10-01,District of Columbia,-0.153688524590155,2.65151515151514,-7.14285714285713,0.844716031631928,-0.0840689365279601,0.869565217391301,4.13223140495868,0.234192037470646,0.566536573083218,4.9
2019-11-01,District of Columbia,0.0512820512820484,2.37797246558197,-7.14285714285713,0.862533692722364,0.168279343710562,0.87336244541486,4.13223140495868,0.702576112412205,0.654746915134718,5.0
2019-12-01,District of Columbia,0.102616726526418,2.48138957816377,0.0,1.09534925480338,0.126209507782924,1.31004366812227,4.13223140495868,0.233644859813137,0.805436697709537,5.1
2020-01-01,District of Columbia,0.205338809034896,1.95599022004891,-7.14285714285713,1.81295997127985,0.421585160202361,1.31004366812227,4.13223140495868,1.4150943396227,1.39745688027194,5.3
2020-02-01,District of Columbia,-0.153139356814707,0.242424242424246,-7.6923076923077,1.48638968481377,-0.0418935902806847,0.87336244541486,4.13223140495868,0.467289719626208,1.02872914314389,5.4
2020-03-01,District of Columbia,0.102197240674511,-5.15587529976021,-7.6923076923077,0.48222896945884,0.167855644146025,0.0,4.13223140495868,0.469483568075024,0.388373841142559,5.5
2020-04-01,District of Columbia,-0.255623721881391,-62.3486682808717,-35.7142857142857,-13.5550786838341,-0.293870696893362,-22.1739130434783,4.13223140495868,-0.469483568075091,-9.59367945823928,11.1
2020-05-01,District of Columbia,-0.204918032786874,-61.4823815309842,-30.7692307692308,-14.1708363116512,-0.16827934371055,-22.0779220779221,4.13223140495868,0.0,-9.9962373008905,9.0
2020-06-01,District of Columbia,0.15368852459017,-58.8452088452089,-23.0769230769231,-13.9896373056995,0.0841396718552869,-21.1206896551724,4.13223140495868,-0.235294117647045,-9.79433157762729,8.8
2020-07-01,District of Columbia,1.4329580348004,-55.8714462299135,-23.0769230769231,-13.0434782608696,0.0,-16.4502164502165,4.13223140495868,-6.61938534278956,-9.15139342204368,9.0
2020-08-01,District of Columbia,2.35776524859046,-54.8507462686567,-23.0769230769231,-12.6790830945559,2.09995800083998,-16.017316017316,4.13223140495868,0.930232558139548,-8.26114249843063,8.8
2020-09-01,District of Columbia,2.35655737704919,-54.1511771995043,-23.0769230769231,-12.7838369390309,2.01680672268908,-16.7381974248927,4.13223140495868,0.467289719626142,-8.36573435344286,8.7
2020-10-01,District of Columbia,2.46280143663416,-53.5055350553506,-23.0769230769231,-13.0636250222777,2.01935212452672,-15.0862068965517,4.13223140495868,6.64058631551496e-14,-8.57536304456685,8.2
2020-11-01,District of Columbia,1.94771911840083,-53.3007334963325,-23.0769230769231,-13.1124176019954,1.59596808063839,-16.4502164502165,4.13223140495868,0.0,-8.73154866149612,7.8
2020-12-01,District of Columbia,1.742696053306,-53.2687651331719,-15.3846153846154,-13.48134991119,1.55462184873949,-16.3793103448276,4.13223140495868,0.699300699300659,-9.01373283395756,7.5
2021-01-01,District of Columbia,1.63934426229509,-54.7961630695444,-23.0769230769231,-14.2983074753174,1.25944584382872,-15.0862068965517,4.13223140495868,-0.465116279069807,-9.69704494661038,6.9
2021-02-01,District of Columbia,0.971370143149287,-52.962515114873,-16.6666666666667,-14.2403388035998,0.838222967309304,-14.2857142857143,4.13223140495868,0.232558139534871,-9.77275549484663,6.7
2021-03-01,District of Columbia,1.02092904543134,-49.0518331226296,-8.33333333333332,-13.2420902950587,0.879765395894438,-13.1004366812227,4.13223140495868,0.233644859813137,-9.03531760888556,6.6
2021-04-01,District of Columbia,1.742696053306,33.4405144694534,22.2222222222222,1.26189491104676,1.43157894736842,11.1731843575419,4.13223140495868,0.0,1.31779719794701,6.8
2021-05-01,District of Columbia,2.1047227926078,40.6940063091483,22.2222222222222,2.74828232354778,1.68563000421407,10.5555555555555,4.13223140495868,-0.235294117647045,2.396878483835,6.9
2021-06-01,District of Columbia,1.84143222506394,44.4776119402985,10.0,3.40673036975489,1.4291719209752,8.74316939890709,4.13223140495868,-0.47169811320752,2.75267621298486,7.2
2021-07-01,District of Columbia,0.353178607467213,45.93837535014,10.0,3.45679012345679,1.43037442153976,3.62694300518134,4.13223140495868,6.83544303797466,2.79121182810556,7.1
2021-08-01,District of Columbia,-0.701051577366038,48.2093663911846,10.0,3.5890073831009,-0.822706705059646,3.09278350515465,4.13223140495868,-1.38248847926273,2.1212535924456,6.9
2021-09-01,District of Columbia,-0.350350350350359,49.1891891891892,10.0,3.99753997539975,-0.494233937397042,3.09278350515465,4.13223140495868,-1.16279069767442,2.50479058308239,6.5
2021-10-01,District of Columbia,-0.350525788683019,56.3492063492064,10.0,6.10906109061091,-0.412371134020619,5.0761421319797,4.13223140495868,-0.700934579439279,3.94358482815282,6.3
2021-11-01,District of Columbia,0.0,59.6858638743455,10.0,6.37687102727086,-0.248036378668869,8.80829015544041,4.13223140495868,-1.39534883720929,4.18037280701754,6.1
2021-12-01,District of Columbia,0.151133501259452,61.3989637305699,9.09090909090908,6.98008622459454,-0.24824162184526,7.21649484536084,4.13223140495868,-2.08333333333335,4.582875960483,6.1
2022-01-01,District of Columbia,-0.0504032258064487,65.7824933687002,10.0,7.20016457519029,-0.24875621890547,6.09137055837563,4.13223140495868,-1.16822429906542,4.72982263165133,6.3
2022-02-01,District of Columbia,0.455696202531648,59.3830334190231,10.0,7.51028806584362,-0.0831255195344924,7.07070707070706,4.13223140495868,-2.55220417633409,4.99587118084227,6.1
2022-03-01,District of Columbia,0.101061141990899,55.5831265508685,0.0,7.33456258963326,-0.415282392026578,4.02010050251257,4.13223140495868,-2.79720279720277,4.7743174646728,6.0
2022-04-01,District of Columbia,-1.05793450881612,55.9036144578313,0.0,7.70173646578142,-0.913242009132427,3.51758793969851,4.13223140495868,-0.235849056603827,4.86035049288061,5.8
2022-05-01,District of Columbia,-2.16189039718452,48.6547085201794,0.0,6.9098277608916,-1.65768752590137,2.51256281407035,4.13223140495868,0.707547169811347,4.09635274904736,5.7
2022-06-01,District of Columbia,-3.06378704168759,37.8099173553719,0.0,6.30775411811973,-2.32076253626192,4.02010050251257,4.13223140495868,1.18483412322268,3.49073197131646,5.5
2022-07-01,District of Columbia,-3.46907993966818,30.3262955854127,0.0,5.68814638027048,-1.61758606387391,5.0,4.13223140495868,7.10900473933649,3.32033875520904,5.2
2022-08-01,District of Columbia,-3.58043368633385,25.4646840148699,0.0,5.28608196396752,-3.02778929904603,6.0,4.13223140495868,-0.467289719626075,2.59983918520504,5.1
2022-09-01,District of Columbia,-4.11853340030135,22.6449275362319,0.0,5.55884092253104,-3.39403973509933,6.5,4.13223140495868,0.0,2.67058352249967,4.7
2022-10-01,District of Columbia,-4.2713567839196,16.0744500846024,0.0,3.63214837712518,-3.51966873706004,2.41545893719807,4.13223140495868,0.0,1.35686997760505,4.8
2022-11-01,District of Columbia,-4.4746103569633,15.2459016393443,0.0,3.816499614495,-3.60547036883548,0.952380952380949,4.13223140495868,0.47169811320752,1.46033416655703,4.6
2022-12-01,District of Columbia,-4.62776659959759,13.9646869983949,-8.33333333333332,3.5309921320284,-3.4425549564496,0.480769230769221,4.13223140495868,2.12765957446817,1.32511151928626,4.7
2017-07-01,Florida,0.944767441860473,2.62844504933652,2.07340991874476,2.40665490019019,0.426613415630394,0.546000546000546,0.420896261450865,0.352660512394989,2.14729032411481,4.2
2017-08-01,Florida,0.433839479392621,2.47835681548125,2.09848908785674,2.35292511061343,0.272454817909363,0.481861987453401,0.272708202223623,0.249272953884501,2.08098386732987,4.2
2017-09-01,Florida,-0.0720980533525554,-1.23561272850372,-0.111700642278703,-0.0993792202134636,-0.289252463165511,-2.01451905626135,-0.322385653838397,-0.320380322447295,-0.124232421112413,4.2
2017-10-01,Florida,0.433212996389888,2.05976700996118,1.78671133445004,2.1625074756701,0.591016548463357,0.2176673317613,0.872323552735931,0.613752210548214,1.95814118481732,4.1
2017-11-01,Florida,-0.216606498194954,1.81818181818181,1.72557751182855,2.23656905695182,0.508582326764157,0.707482993197275,1.22191564840364,0.612923332640774,2.01203681850366,4.1
2017-12-01,Florida,-0.0719424460431614,1.71255876427131,1.72078823202886,2.2909445407279,0.607709750566898,0.707034082668596,1.33359872611466,0.70576024909186,2.07231300290995,4.0
2018-01-01,Florida,0.0720461095100823,1.63357627544609,1.60620326779284,2.11378821623811,0.725097434967824,0.797462618939733,1.32052821128451,0.819077242094347,1.93378603820579,4.0
2018-02-01,Florida,0.0,2.16972438636172,1.49047750483024,2.38390593819104,0.452079566003617,1.04298929802286,0.311526479750805,0.517009616378865,2.13320191495355,3.9
2018-03-01,Florida,-0.0719424460431614,1.96356951871658,1.57024793388429,2.42888284845386,0.496748554913295,1.21552975326559,0.427267430569029,0.578392894030161,2.17834305389642,3.9
2018-04-01,Florida,0.289017341040467,1.83348612384365,1.78964757709251,2.42974828990336,0.742484607026423,0.850293984622351,0.704500978473586,0.807453416149052,2.21169036334913,3.8
2018-05-01,Florida,-0.215517241379298,1.79357302997593,1.92413413963716,2.36132888406439,0.596313697144935,0.985979194934427,0.337636544190674,0.713104588673027,2.13334578174051,3.7
2018-06-01,Florida,0.0718907260963295,1.49068322981366,1.94520547945206,2.34963913392141,0.978438122848338,0.958322032365983,1.71400587659156,1.10915310459209,2.17335600642922,3.7
2018-07-01,Florida,0.431965442764575,1.93949440530461,2.52539116113093,2.49438862761864,0.460954446854656,0.932211059824414,0.271203155818546,0.465116279069756,2.23251699413352,3.6
2018-08-01,Florida,0.575953923686093,2.41013748550604,2.74047684297068,2.7257808434844,1.30422968933974,0.90481360839667,1.61087866108786,1.40903439701616,2.54325983812446,3.6
2018-09-01,Florida,1.15440115440115,5.96401028277634,5.2558009505172,5.21101617540847,1.35073882694226,3.58399703648824,1.55649888821507,1.37895282529809,4.70656526168646,3.5
2018-10-01,Florida,0.647016534867006,2.60545905707196,3.53812397147558,2.80457139816133,0.985266202657515,0.561085972850683,1.17924528301886,1.03391232423492,2.57115023310833,3.5
2018-11-01,Florida,2.17076700434153,2.57936507936508,3.44733242134064,2.69972671071135,1.15659166892563,0.0450328739980186,0.934579439252328,1.01187403200826,2.50216900919659,3.6
